Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},2
"{'Komik', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Sangat Setuju'},{'Netral'},0
"{'Komik', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},3
"{'Komik', 'Alat Seni'}",{'Aplikasi Gramedia.com'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},2
{'Buku Non-Fiksi'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Netral'},3
"{'Sport & mainanan', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},{'Hiburan atau relaksasi'},{'Aktivitas Rekreasional'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},{'Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Sport & mainanan'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},{'Netral'},1
{'Alat Seni'},{'Website Gramedia.com'},{'Hiburan atau relaksasi'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},1
"{'Buku Non-Fiksi', 'Alat Seni', 'Komik'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},{'Daily needs'},{'Netral'},{'Setuju'},{'Setuju'},{'Netral'},4
{'Komik'},{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Edukasi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}",{'Daily needs'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},4
{'Buku Anak'},{'Toko Gramedia'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Komik'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},{'Alat Seni'},{'Netral'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},4
"{'Buku Non-Fiksi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Seni'},"{'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},1
{'Sport & mainanan'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'edukasi'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},1
"{'Buku Non-Fiksi', 'Novel Fiksi', 'Komik'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},{'Self Wear'},{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},0
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Komik', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Edukasi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Seni'},"{'edukasi', 'Daily needs'}",{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},2
"{'Novel Fiksi', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Sangat Setuju'},4
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Alat Seni'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},3
"{'Sport & mainanan', 'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},0
{'Buku Anak'},{'Toko Gramedia'},{'Kado atau hadiah'},{'Literasi'},{'Self Wear'},{'Setuju'},{'Netral'},{'Tidak Setuju'},{'Netral'},3
{'Novel Fiksi'},{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'edukasi', 'Alat Seni', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Novel Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},3
"{'Buku Non-Fiksi', 'Edukasi', 'Sport & mainanan'}",{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Komik'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},3
"{'Buku Non-Fiksi', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}",{'Alat Seni'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Seni'}","{'edukasi', 'Alat Seni', 'Daily needs'}",{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Netral'},1
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko buku independen lainnya'},{'Kado atau hadiah'},{'Aktivitas Rekreasional'},"{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Sport & mainanan'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},{'Daily needs'},{'Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Komik', 'Alat Seni', 'Buku Anak'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Edukasi'}",{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
{'Novel Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Untuk mengekspresikan kreativitas', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Literasi'},{'Alat Seni'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},0
{'Buku Non-Fiksi'},{'Website Gramedia.com'},{'Menambah pengetahuan'},{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},1
"{'Komik', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Seni'},{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Setuju'},4
{'Komik'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}","{'Alat Seni', 'Daily needs'}",{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},3
"{'Edukasi', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},"{'Literasi', 'Seni', 'Lifestyle'}",{'Alat Seni'},{'Setuju'},{'Setuju'},{'Netral'},{'Tidak Setuju'},0
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},0
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Literasi', 'Seni'}",{'edukasi'},{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Buku Non-Fiksi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Netral'},{'Setuju'},1
{'Buku Non-Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Seni'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Netral'},{'Sangat Setuju'},3
"{'Edukasi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},{'Untuk mengekspresikan kreativitas'},"{'Seni', 'Lifestyle'}",{'Self Wear'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Komik', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Netral'},4
"{'Komik', 'Alat Seni', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Untuk mengekspresikan kreativitas'},"{'Literasi', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},0
"{'Novel Fiksi', 'Buku Anak', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}",{'edukasi'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},0
{'Sport & mainanan'},{'Aplikasi Gramedia Digital (ebook)'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Novel Fiksi', 'Buku Anak'}",{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Netral'},4
{'Alat Seni'},{'Website Gramedia.com'},{'Untuk mengekspresikan kreativitas'},{'Seni'},"{'edukasi', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
{'Sport & mainanan'},{'Aplikasi Gramedia.com'},{'Kado atau hadiah'},{'Lifestyle'},{'Daily needs'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Alat Seni', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Untuk mengekspresikan kreativitas', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Buku Non-Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Kado atau hadiah'},"{'Literasi', 'Seni'}",{'edukasi'},{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},{'Netral'},0
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Seni', 'Lifestyle'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Alat Seni'},{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},2
"{'Edukasi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},4
{'Novel Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Lifestyle'},{'Self Wear'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Komik', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Alat Seni', 'Daily needs'}",{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},0
{'Sport & mainanan'},{'Toko alat tulis lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Netral'},4
{'Alat Seni'},{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Edukasi', 'Alat Seni', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
{'Edukasi'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
{'Alat Seni'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}",{'Lifestyle'},{'Self Wear'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},4
{'Edukasi'},{'Aplikasi Gramedia.com'},{'Menambah pengetahuan'},"{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Komik', 'Alat Seni'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},{'edukasi'},{'Netral'},{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Edukasi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},{'Netral'},4
"{'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},3
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},1
